62.0,55,144
42.3333333333,39,85
60.6666666667,56,140
45.0,41,93
22.3333333333,20,25
36.3333333333,34,67
29.6666666667,26,47
39.6666666667,35,77
49.0,45,105
34.3333333333,31,61
24.3333333333,21,31
22.3333333333,20,25
47.3333333333,43,100
31.3333333333,28,52
29.3333333333,25,46
27.0,24,39
19.3333333333,19,16
72.6666666667,66,176
24.6666666667,22,32
22.3333333333,20,25
29.3333333333,26,46
81.0,74,201
23.6666666667,20,29
35.0,31,63
32.3333333333,31,55
39.3333333333,35,76
38.0,33,72
97.6666666667,90,251
46.0,42,96
26.6666666667,23,38
50.6666666667,46,110
40.0,35,78
34.0,31,60
39.3333333333,34,76
33.3333333333,30,58
32.0,29,54
33.3333333333,30,58
42.3333333333,38,85
89.3333333333,81,226
23.6666666667,20,29
